traits	patch	samp.dates	short.names
0_4939_1997.394521	1	1997.394521	0_4939
2_3336_2001.260274	3	2001.260274	2_3336
0_10086_2003.723288	1	2003.723288	0_10086
1_3044_1999.564384	2	1999.564384	1_3044
0_2528_1993.961644	1	1993.961644	0_2528
4_1868_1997.690411	5	1997.690411	4_1868
5_3724_2010.556164	6	2010.556164	5_3724
4_703_1996.855191	5	1996.855191	4_703
4_1640_1997.605479	5	1997.605479	4_1640
2_17088_2009.013699	3	2009.013699	2_17088
2_8188_2006.221918	3	2006.221918	2_8188
0_8668_2002.336986	1	2002.336986	0_8668
1_226_1993.558904	2	1993.558904	1_226
4_4083_1999.249315	5	1999.249315	4_4083
0_5365_1998.435616	1	1998.435616	0_5365
3_2955_2002.452055	4	2002.452055	3_2955
0_1825_1993.287671	1	1993.287671	0_1825
4_7116_2002.742466	5	2002.742466	4_7116
2_9041_2006.50137	3	2006.50137	2_9041
4_2167_1997.879452	5	1997.879452	4_2167
4_3047_1998.558904	5	1998.558904	4_3047
0_12653_2005.6	1	2005.6	0_12653
2_716_1995.668493	3	1995.668493	2_716
0_5292_1998.334247	1	1998.334247	0_5292
2_9091_2006.50411	3	2006.50411	2_9091
1_4088_2000.557377	2	2000.557377	1_4088
0_2205_1993.49589	1	1993.49589	0_2205
4_568_1996.718579	5	1996.718579	4_568
0_1805_1993.167123	1	1993.167123	0_1805
4_1131_1997.238356	5	1997.238356	4_1131
2_1559_1998.873973	3	1998.873973	2_1559
2_12857_2007.808219	3	2007.808219	2_12857
0_9718_2003.334247	1	2003.334247	0_9718
1_1049_1996.02459	2	1996.02459	1_1049
4_2639_1998.216438	5	1998.216438	4_2639
1_495_1994.939726	2	1994.939726	1_495
2_4012_2002.2	3	2002.2	2_4012
0_2125_1993.446575	1	1993.446575	0_2125
3_5176_2006.89589	4	2006.89589	3_5176
0_2132_1993.49589	1	1993.49589	0_2132
4_2912_1998.49589	5	1998.49589	4_2912
1_4833_2001.120548	2	2001.120548	1_4833
4_5851_2000.459016	5	2000.459016	4_5851
0_1461_1992.945355	1	1992.945355	0_1461
4_5432_2000.095628	5	2000.095628	4_5432
0_811_1992.035519	1	1992.035519	0_811
2_1522_1998.706849	3	1998.706849	2_1522
2_3212_2001.254795	3	2001.254795	2_3212
0_7469_2001.736986	1	2001.736986	0_7469
5_916_2008.262295	6	2008.262295	5_916
1_232_1993.482192	2	1993.482192	1_232
1_1526_1996.510929	2	1996.510929	1_1526
0_2144_1993.528767	1	1993.528767	0_2144
4_83_1996.103825	5	1996.103825	4_83
2_10954_2007.139726	3	2007.139726	2_10954
0_971_1992.31694	1	1992.31694	0_971
1_4497_2000.931694	2	2000.931694	1_4497
1_5963_2003.413699	2	2003.413699	1_5963
2_2_1990.608219	3	1990.608219	2_2
0_10611_2004.122951	1	2004.122951	0_10611
0_2149_1993.468493	1	1993.468493	0_2149
5_520_2007.473973	6	2007.473973	5_520
1_5673_2002.594521	2	2002.594521	1_5673
1_229_1993.523288	2	1993.523288	1_229
2_1379_1997.912329	3	1997.912329	2_1379
2_10207_2006.936986	3	2006.936986	2_10207
0_5206_1998.216438	1	1998.216438	0_5206
5_198_2003.580822	6	2003.580822	5_198
2_20073_2010.128767	3	2010.128767	2_20073
3_1791_2001.682192	4	2001.682192	3_1791
0_2153_1993.627397	1	1993.627397	0_2153
2_10901_2007.158904	3	2007.158904	2_10901
0_6753_2001.186301	1	2001.186301	0_6753
2_1673_1999.180822	3	1999.180822	2_1673
4_4505_1999.515068	5	1999.515068	4_4505
0_9387_2002.964384	1	2002.964384	0_9387
2_12436_2007.630137	3	2007.630137	2_12436
2_3233_2001.115068	3	2001.115068	2_3233
1_1689_1996.803279	2	1996.803279	1_1689
4_1542_1997.471233	5	1997.471233	4_1542
0_2050_1993.378082	1	1993.378082	0_2050
1_1215_1996.213115	2	1996.213115	1_1215
2_985_1996.174863	3	1996.174863	2_985
3_1991_2001.805479	4	2001.805479	3_1991
0_10387_2003.90411	1	2003.90411	0_10387
2_1568_1998.865753	3	1998.865753	2_1568
1_3806_2000.303279	2	2000.303279	1_3806
0_2161_1993.460274	1	1993.460274	0_2161
2_3001_2000.918033	3	2000.918033	2_3001
1_3332_1999.942466	2	1999.942466	1_3332
0_4667_1996.120219	1	1996.120219	0_4667
2_754_1995.876712	3	1995.876712	2_754
1_2140_1998.175342	2	1998.175342	1_2140
0_4377_1995.550685	1	1995.550685	0_4377
0_35_1989.778082	1	1989.778082	0_35
0_3022_1994.523288	1	1994.523288	0_3022
0_2168_1993.468493	1	1993.468493	0_2168
0_9445_2003.117808	1	2003.117808	0_9445
2_21168_2010.931507	3	2010.931507	2_21168
4_1510_1997.493151	5	1997.493151	4_1510
2_3595_2001.531507	3	2001.531507	2_3595
0_2055_1993.364384	1	1993.364384	0_2055
0_6391_2000.937158	1	2000.937158	0_6391
0_1313_1992.775956	1	1992.775956	0_1313
0_8473_2002.219178	1	2002.219178	0_8473
4_549_1996.704918	5	1996.704918	4_549
2_17330_2009.161644	3	2009.161644	2_17330
0_2173_1993.50411	1	1993.50411	0_2173
0_14801_2007.046575	1	2007.046575	0_14801
2_340_1994.424658	3	1994.424658	2_340
2_7806_2006.09589	3	2006.09589	2_7806
3_103_1995.446575	4	1995.446575	3_103
4_170_1996.256831	5	1996.256831	4_170
2_1870_1999.334247	3	1999.334247	2_1870
2_3513_2001.430137	3	2001.430137	2_3513
4_4889_1999.758904	5	1999.758904	4_4889
2_4050_2002.263014	3	2002.263014	2_4050
0_3164_1994.671233	1	1994.671233	0_3164
1_466_1994.920548	2	1994.920548	1_466
0_2181_1993.589041	1	1993.589041	0_2181
3_867_1999.947945	4	1999.947945	3_867
1_3733_2000.180328	2	2000.180328	1_3733
2_4374_2002.794521	3	2002.794521	2_4374
5_1770_2008.879781	6	2008.879781	5_1770
2_5927_2004.833333	3	2004.833333	2_5927
2_6707_2005.583562	3	2005.583562	2_6707
2_11233_2007.254795	3	2007.254795	2_11233
1_830_1995.663014	2	1995.663014	1_830
2_5585_2004.478142	3	2004.478142	2_5585
2_2926_2000.893443	3	2000.893443	2_2926
0_5001_1997.627397	1	1997.627397	0_5001
0_351_1990.835616	1	1990.835616	0_351
3_2555_2002.20274	4	2002.20274	3_2555
0_96_1989.986301	1	1989.986301	0_96
0_9680_2003.30137	1	2003.30137	0_9680
3_1728_2001.59726	4	2001.59726	3_1728
0_11831_2005	1	2005	0_11831
0_7080_2001.452055	1	2001.452055	0_7080
0_1403_1992.915301	1	1992.915301	0_1403
1_172_1992.508197	2	1992.508197	1_172
1_3939_2000.409836	2	2000.409836	1_3939
1_4972_2001.254795	2	2001.254795	1_4972
3_2855_2002.432877	4	2002.432877	3_2855
0_3523_1994.852055	1	1994.852055	0_3523
0_11781_2004.964481	1	2004.964481	0_11781
2_2001_1999.452055	3	1999.452055	2_2001
2_684_1995.654795	3	1995.654795	2_684
3_6624_2008.874317	4	2008.874317	3_6624
1_3496_1999.953425	2	1999.953425	1_3496
2_937_1996.142077	3	1996.142077	2_937
5_3170_2010.10411	6	2010.10411	5_3170
2_28_1993.506849	3	1993.506849	2_28
0_5308_1998.358904	1	1998.358904	0_5308
1_2625_1999.186301	2	1999.186301	1_2625
0_7327_2001.616438	1	2001.616438	0_7327
2_1910_1999.315068	3	1999.315068	2_1910
0_2203_1993.553425	1	1993.553425	0_2203
3_3750_2003.786301	4	2003.786301	3_3750
0_2460_1993.863014	1	1993.863014	0_2460
2_9207_2006.627397	3	2006.627397	2_9207
2_12876_2007.863014	3	2007.863014	2_12876
3_291_1996.811475	4	1996.811475	3_291
2_11719_2007.476712	3	2007.476712	2_11719
2_1012_1996.254098	3	1996.254098	2_1012
0_749_1991.873973	1	1991.873973	0_749
0_13866_2006.490411	1	2006.490411	0_13866
2_748_1995.810959	3	1995.810959	2_748
0_365_1990.958904	1	1990.958904	0_365
0_3036_1994.490411	1	1994.490411	0_3036
0_6971_2001.39726	1	2001.39726	0_6971
4_1184_1997.405479	5	1997.405479	4_1184
4_8349_2006.224658	5	2006.224658	4_8349
4_923_1997.164384	5	1997.164384	4_923
5_3052_2009.876712	6	2009.876712	5_3052
0_7081_2001.435616	1	2001.435616	0_7081
1_4369_2000.795082	2	2000.795082	1_4369
3_3736_2003.717808	4	2003.717808	3_3736
0_4876_1996.860656	1	1996.860656	0_4876
2_22314_2013.336986	3	2013.336986	2_22314
3_5089_2006.720548	4	2006.720548	3_5089
4_6175_2000.666667	5	2000.666667	4_6175
3_57_1995.186301	4	1995.186301	3_57
2_22002_2012.598361	3	2012.598361	2_22002
2_5627_2004.480874	3	2004.480874	2_5627
0_2282_1993.594521	1	1993.594521	0_2282
0_4659_1996.139344	1	1996.139344	0_4659
1_2368_1998.539726	2	1998.539726	1_2368
0_203_1990.364384	1	1990.364384	0_203
0_4233_1995.50411	1	1995.50411	0_4233
2_7497_2005.972603	3	2005.972603	2_7497
2_15150_2008.448087	3	2008.448087	2_15150
2_8427_2006.306849	3	2006.306849	2_8427
4_2135_1997.90137	5	1997.90137	4_2135
0_1810_1993.128767	1	1993.128767	0_1810
1_5301_2001.775342	2	2001.775342	1_5301
2_3908_2002.046575	3	2002.046575	2_3908
2_4197_2002.594521	3	2002.594521	2_4197
1_2516_1998.917808	2	1998.917808	1_2516
5_4876_2011.693151	6	2011.693151	5_4876
3_126_1995.526027	4	1995.526027	3_126
1_6261_2004.486339	2	2004.486339	1_6261
4_7943_2005.553425	5	2005.553425	4_7943
0_2220_1993.643836	1	1993.643836	0_2220
1_1567_1996.510929	2	1996.510929	1_1567
4_6801_2001.767123	5	2001.767123	4_6801
1_5480_2002.191781	2	2002.191781	1_5480
3_3047_2002.558904	4	2002.558904	3_3047
0_8811_2002.391781	1	2002.391781	0_8811
0_1281_1992.797814	1	1992.797814	0_1281
0_2223_1993.580822	1	1993.580822	0_2223
0_6485_2000.997268	1	2000.997268	0_6485
2_13542_2007.980822	3	2007.980822	2_13542
0_1470_1992.92623	1	1992.92623	0_1470
4_6024_2000.587432	5	2000.587432	4_6024
2_2143_1999.821918	3	1999.821918	2_2143
4_2273_1997.967123	5	1997.967123	4_2273
2_5544_2004.385246	3	2004.385246	2_5544
2_8841_2006.479452	3	2006.479452	2_8841
1_212_1993.273973	2	1993.273973	1_212
5_5226_2011.989041	6	2011.989041	5_5226
0_3395_1994.742466	1	1994.742466	0_3395
3_5566_2007.282192	4	2007.282192	3_5566
2_12668_2007.734247	3	2007.734247	2_12668
2_1746_1999.134247	3	1999.134247	2_1746
2_10450_2007.013699	3	2007.013699	2_10450
2_6358_2005.39726	3	2005.39726	2_6358
2_12230_2007.660274	3	2007.660274	2_12230
1_859_1995.778082	2	1995.778082	1_859
0_4264_1995.509589	1	1995.509589	0_4264
4_7399_2004.174863	5	2004.174863	4_7399
0_14014_2006.50411	1	2006.50411	0_14014
1_241_1993.649315	2	1993.649315	1_241
0_4945_1997.427397	1	1997.427397	0_4945
5_3079_2009.917808	6	2009.917808	5_3079
4_1424_1997.493151	5	1997.493151	4_1424
4_2812_1998.380822	5	1998.380822	4_2812
4_2013_1997.838356	5	1997.838356	4_2013
4_3007_1998.580822	5	1998.580822	4_3007
5_5688_2012.677596	6	2012.677596	5_5688
5_3066_2009.89589	6	2009.89589	5_3066
1_1163_1996.15847	2	1996.15847	1_1163
0_11031_2004.371585	1	2004.371585	0_11031
0_4720_1996.29235	1	1996.29235	0_4720
3_1836_2001.69863	4	2001.69863	3_1836
3_4341_2005.419178	4	2005.419178	3_4341
4_4750_1999.608219	5	1999.608219	4_4750
4_1364_1997.421918	5	1997.421918	4_1364
0_1292_1992.846995	1	1992.846995	0_1292
0_2237_1993.536986	1	1993.536986	0_2237
1_2764_1999.293151	2	1999.293151	1_2764
4_2749_1998.30411	5	1998.30411	4_2749
4_6696_2001.583562	5	2001.583562	4_6696
2_6095_2005.052055	3	2005.052055	2_6095
3_5997_2008.013661	4	2008.013661	3_5997
4_1922_1997.783562	5	1997.783562	4_1922
4_7080_2002.734247	5	2002.734247	4_7080
5_6172_2013.649315	6	2013.649315	5_6172
1_2316_1998.479452	2	1998.479452	1_2316
4_5156_1999.860274	5	1999.860274	4_5156
1_6242_2004.374317	2	2004.374317	1_6242
4_7629_2004.844262	5	2004.844262	4_7629
0_3039_1994.479452	1	1994.479452	0_3039
2_4675_2003.054795	3	2003.054795	2_4675
0_2192_1993.49863	1	1993.49863	0_2192
2_1003_1996.215847	3	1996.215847	2_1003
2_1931_1999.39726	3	1999.39726	2_1931
1_77_1991.956164	2	1991.956164	1_77
3_3391_2003.021918	4	2003.021918	3_3391
5_2112_2009.167123	6	2009.167123	5_2112
0_3930_1995.153425	1	1995.153425	0_3930
2_3926_2002.030137	3	2002.030137	2_3926
0_8405_2002.221918	1	2002.221918	0_8405
0_4969_1997.452055	1	1997.452055	0_4969
0_7803_2001.871233	1	2001.871233	0_7803
0_4004_1995.191781	1	1995.191781	0_4004
2_9601_2006.715068	3	2006.715068	2_9601
2_16221_2008.759563	3	2008.759563	2_16221
4_8565_2006.936986	5	2006.936986	4_8565
4_8257_2006.093151	5	2006.093151	4_8257
2_15009_2008.628415	3	2008.628415	2_15009
2_3637_2001.572603	3	2001.572603	2_3637
4_562_1996.73224	5	1996.73224	4_562
1_6926_2008.961749	2	2008.961749	1_6926
0_2212_1993.531507	1	1993.531507	0_2212
1_759_1995.726027	2	1995.726027	1_759
3_6222_2008.226776	4	2008.226776	3_6222
5_2762_2009.652055	6	2009.652055	5_2762
0_8506_2002.210959	1	2002.210959	0_8506
0_4271_1995.427397	1	1995.427397	0_4271
0_2247_1993.594521	1	1993.594521	0_2247
0_10020_2003.660274	1	2003.660274	0_10020
1_1354_1996.259563	2	1996.259563	1_1354
0_4839_1996.674863	1	1996.674863	0_4839
2_12419_2007.709589	3	2007.709589	2_12419
4_148_1996.251366	5	1996.251366	4_148
4_1767_1997.632877	5	1997.632877	4_1767
1_4916_2001.164384	2	2001.164384	1_4916
3_5884_2007.882192	4	2007.882192	3_5884
4_6339_2000.808743	5	2000.808743	4_6339
1_546_1995.049315	2	1995.049315	1_546
2_3458_2001.345205	3	2001.345205	2_3458
0_11561_2004.770492	1	2004.770492	0_11561
1_6326_2004.63388	2	2004.63388	1_6326
0_14969_2007.238356	1	2007.238356	0_14969
4_9031_2008.016393	5	2008.016393	4_9031
2_1392_1997.942466	3	1997.942466	2_1392
5_1965_2009.027397	6	2009.027397	5_1965
4_5977_2000.535519	5	2000.535519	4_5977
0_2252_1993.594521	1	1993.594521	0_2252
3_1273_2000.997268	4	2000.997268	3_1273
0_1582_1992.967213	1	1992.967213	0_1582
0_13719_2006.268493	1	2006.268493	0_13719
0_933_1992.180328	1	1992.180328	0_933
4_6293_2000.827869	5	2000.827869	4_6293
0_2401_1993.734247	1	1993.734247	0_2401
3_646_1999.191781	4	1999.191781	3_646
4_6759_2001.761644	5	2001.761644	4_6759
2_151_1994.005479	3	1994.005479	2_151
0_4158_1995.336986	1	1995.336986	0_4158
2_32_1993.520548	3	1993.520548	2_32
0_3573_1994.917808	1	1994.917808	0_3573
0_4852_1996.704918	1	1996.704918	0_4852
4_1527_1997.553425	5	1997.553425	4_1527
5_3178_2009.975342	6	2009.975342	5_3178
4_2170_1997.928767	5	1997.928767	4_2170
0_6956_2001.528767	1	2001.528767	0_6956
2_18595_2009.493151	3	2009.493151	2_18595
1_359_1994.49589	2	1994.49589	1_359
0_349_1990.863014	1	1990.863014	0_349
0_9028_2002.589041	1	2002.589041	0_9028
2_41_1993.59726	3	1993.59726	2_41
0_2263_1993.624658	1	1993.624658	0_2263
1_301_1994.29589	2	1994.29589	1_301
3_1666_2001.528767	4	2001.528767	3_1666
0_211_1990.479452	1	1990.479452	0_211
4_3457_1998.813699	5	1998.813699	4_3457
0_15343_2007.942466	1	2007.942466	0_15343
2_19943_2010.150685	3	2010.150685	2_19943
2_1656_1999.09589	3	1999.09589	2_1656
0_2268_1993.575342	1	1993.575342	0_2268
0_4474_1995.750685	1	1995.750685	0_4474
2_43_1993.59726	3	1993.59726	2_43
1_4408_2000.844262	2	2000.844262	1_4408
0_2270_1993.586301	1	1993.586301	0_2270
3_5504_2007.323288	4	2007.323288	3_5504
2_1369_1997.846575	3	1997.846575	2_1369
2_2983_2000.92623	3	2000.92623	2_2983
3_1921_2001.80274	4	2001.80274	3_1921
1_4903_2001.145205	2	2001.145205	1_4903
0_2271_1993.586301	1	1993.586301	0_2271
0_2880_1994.413699	1	1994.413699	0_2880
0_2749_1994.260274	1	1994.260274	0_2749
2_1600_1999.060274	3	1999.060274	2_1600
0_3579_1994.884932	1	1994.884932	0_3579
2_3366_2001.257534	3	2001.257534	2_3366
0_9280_2002.934247	1	2002.934247	0_9280
2_16040_2008.704918	3	2008.704918	2_16040
0_5668_1999.832877	1	1999.832877	0_5668
0_9367_2002.989041	1	2002.989041	0_9367
4_2697_1998.282192	5	1998.282192	4_2697
2_9570_2006.70411	3	2006.70411	2_9570
0_12673_2005.635616	1	2005.635616	0_12673
1_4641_2001.005479	2	2001.005479	1_4641
0_7093_2001.487671	1	2001.487671	0_7093
2_5931_2004.874317	3	2004.874317	2_5931
1_5303_2001.824658	2	2001.824658	1_5303
0_2279_1993.586301	1	1993.586301	0_2279
3_3718_2003.673973	4	2003.673973	3_3718
5_5259_2011.986301	6	2011.986301	5_5259
0_12382_2005.553425	1	2005.553425	0_12382
2_11932_2007.454795	3	2007.454795	2_11932
0_738_1991.835616	1	1991.835616	0_738
0_7186_2001.520548	1	2001.520548	0_7186
1_1078_1996.117486	2	1996.117486	1_1078
3_81_1995.276712	4	1995.276712	3_81
2_2334_2000.20765	3	2000.20765	2_2334
0_10783_2004.286885	1	2004.286885	0_10783
4_205_1996.491803	5	1996.491803	4_205
0_2281_1994.016438	1	1994.016438	0_2281
0_11952_2005.123288	1	2005.123288	0_11952
4_6421_2001.035616	5	2001.035616	4_6421
2_19841_2010.013699	3	2010.013699	2_19841
1_2385_1998.534247	2	1998.534247	1_2385
2_47_1993.660274	3	1993.660274	2_47
0_2290_1993.747945	1	1993.747945	0_2290
5_2066_2009.09863	6	2009.09863	5_2066
5_1269_2008.472678	6	2008.472678	5_1269
2_5411_2004.221311	3	2004.221311	2_5411
2_5250_2003.89863	3	2003.89863	2_5250
2_280_1994.243836	3	1994.243836	2_280
1_4582_2000.964481	2	2000.964481	1_4582
0_6357_2000.920765	1	2000.920765	0_6357
3_1912_2001.747945	4	2001.747945	3_1912
3_1885_2001.835616	4	2001.835616	3_1885
2_2927_2000.931694	3	2000.931694	2_2927
2_6468_2005.413699	3	2005.413699	2_6468
2_1827_1999.389041	3	1999.389041	2_1827
1_4787_2001.087671	2	2001.087671	1_4787
4_5589_2000.278689	5	2000.278689	4_5589
0_2291_1993.635616	1	1993.635616	0_2291
4_4984_1999.720548	5	1999.720548	4_4984
4_2118_1997.863014	5	1997.863014	4_2118
4_5500_2000.196721	5	2000.196721	4_5500
3_4832_2006.449315	4	2006.449315	3_4832
2_10218_2006.912329	3	2006.912329	2_10218
0_4205_1995.358904	1	1995.358904	0_4205
0_1838_1993.219178	1	1993.219178	0_1838
4_570_1996.825137	5	1996.825137	4_570
3_2738_2002.306849	4	2002.306849	3_2738
1_2673_1999.158904	2	1999.158904	1_2673
3_375_1997.539726	4	1997.539726	3_375
1_800_1995.794521	2	1995.794521	1_800
2_19566_2009.972603	3	2009.972603	2_19566
3_1212_2000.915301	4	2000.915301	3_1212
1_1423_1996.333333	2	1996.333333	1_1423
5_3255_2010.150685	6	2010.150685	5_3255
0_6482_2000.983607	1	2000.983607	0_6482
4_1039_1997.238356	5	1997.238356	4_1039
0_778_1991.969863	1	1991.969863	0_778
0_6771_2001.334247	1	2001.334247	0_6771
0_12479_2005.608219	1	2005.608219	0_12479
2_6790_2005.665753	3	2005.665753	2_6790
4_977_1997.115068	5	1997.115068	4_977
4_5416_2000.112022	5	2000.112022	4_5416
3_5248_2006.934247	4	2006.934247	3_5248
2_3541_2001.471233	3	2001.471233	2_3541
0_2300_1993.630137	1	1993.630137	0_2300
5_1052_2008.254098	6	2008.254098	5_1052
2_559_1995.087671	3	1995.087671	2_559
1_989_1995.89863	2	1995.89863	1_989
0_2305_1993.652055	1	1993.652055	0_2305
0_2465_1993.846575	1	1993.846575	0_2465
0_5025_1997.747945	1	1997.747945	0_5025
2_20063_2010.183562	3	2010.183562	2_20063
2_8317_2006.30137	3	2006.30137	2_8317
1_5847_2002.868493	2	2002.868493	1_5847
0_2154_1993.550685	1	1993.550685	0_2154
4_6818_2001.860274	5	2001.860274	4_6818
0_6240_2000.79235	1	2000.79235	0_6240
1_512_1995.00274	2	1995.00274	1_512
5_4842_2011.638356	6	2011.638356	5_4842
0_24_1989.676712	1	1989.676712	0_24
0_4316_1995.482192	1	1995.482192	0_4316
5_1193_2008.415301	6	2008.415301	5_1193
0_1310_1992.778689	1	1992.778689	0_1310
2_20140_2010.161644	3	2010.161644	2_20140
1_1919_1997.734247	2	1997.734247	1_1919
5_271_2004.437158	6	2004.437158	5_271
0_2486_1993.890411	1	1993.890411	0_2486
0_4500_1995.8	1	1995.8	0_4500
4_6277_2000.756831	5	2000.756831	4_6277
4_1002_1997.169863	5	1997.169863	4_1002
4_5882_2000.423497	5	2000.423497	4_5882
0_13972_2006.39726	1	2006.39726	0_13972
4_3654_1998.939726	5	1998.939726	4_3654
0_6725_2001.238356	1	2001.238356	0_6725
0_9337_2002.939726	1	2002.939726	0_9337
0_5896_2000.491803	1	2000.491803	0_5896
4_502_1996.70765	5	1996.70765	4_502
2_9427_2006.616438	3	2006.616438	2_9427
0_2317_1993.673973	1	1993.673973	0_2317
0_14359_2006.720548	1	2006.720548	0_14359
5_387_2006.953425	6	2006.953425	5_387
0_1963_1993.254795	1	1993.254795	0_1963
5_2926_2009.769863	6	2009.769863	5_2926
2_15215_2008.540984	3	2008.540984	2_15215
1_3036_1999.553425	2	1999.553425	1_3036
0_2554_1994.005479	1	1994.005479	0_2554
0_1729_1993.167123	1	1993.167123	0_1729
3_2490_2002.128767	4	2002.128767	3_2490
0_699_1991.747945	1	1991.747945	0_699
0_12371_2005.449315	1	2005.449315	0_12371
4_1628_1997.660274	5	1997.660274	4_1628
2_2282_2000.139344	3	2000.139344	2_2282
0_2321_1993.717808	1	1993.717808	0_2321
2_5014_2003.378082	3	2003.378082	2_5014
2_12190_2007.682192	3	2007.682192	2_12190
2_13379_2007.931507	3	2007.931507	2_13379
1_4851_2001.112329	2	2001.112329	1_4851
0_3008_1994.567123	1	1994.567123	0_3008
0_2322_1993.778082	1	1993.778082	0_2322
4_8781_2007.652055	5	2007.652055	4_8781
5_2307_2009.356164	6	2009.356164	5_2307
0_1248_1992.795082	1	1992.795082	0_1248
5_5555_2012.407104	6	2012.407104	5_5555
1_3901_2000.297814	2	2000.297814	1_3901
0_3420_1994.816438	1	1994.816438	0_3420
2_6324_2005.30137	3	2005.30137	2_6324
0_2329_1993.726027	1	1993.726027	0_2329
0_15174_2007.578082	1	2007.578082	0_15174
3_442_1998.194521	4	1998.194521	3_442
3_3203_2002.723288	4	2002.723288	3_3203
4_3124_1998.616438	5	1998.616438	4_3124
0_6287_2000.786885	1	2000.786885	0_6287
2_509_1994.79726	3	1994.79726	2_509
5_569_2007.589041	6	2007.589041	5_569
4_3367_1998.841096	5	1998.841096	4_3367
1_1143_1996.054645	2	1996.054645	1_1143
2_3930_2002.191781	3	2002.191781	2_3930
0_1419_1992.980874	1	1992.980874	0_1419
1_1573_1996.620219	2	1996.620219	1_1573
0_13484_2006.112329	1	2006.112329	0_13484
2_1949_1999.367123	3	1999.367123	2_1949
3_4148_2004.663934	4	2004.663934	3_4148
2_19676_2009.980822	3	2009.980822	2_19676
1_6780_2007.079452	2	2007.079452	1_6780
2_16516_2008.877049	3	2008.877049	2_16516
0_2229_1993.6	1	1993.6	0_2229
4_3252_1998.753425	5	1998.753425	4_3252
0_1861_1993.238356	1	1993.238356	0_1861
2_1848_1999.290411	3	1999.290411	2_1848
0_13363_2006.093151	1	2006.093151	0_13363
2_16788_2008.939891	3	2008.939891	2_16788
0_2584_1994.049315	1	1994.049315	0_2584
2_2035_1999.49589	3	1999.49589	2_2035
0_538_1991.375342	1	1991.375342	0_538
4_1685_1997.619178	5	1997.619178	4_1685
5_5999_2013.378082	6	2013.378082	5_5999
0_8988_2002.512329	1	2002.512329	0_8988
2_22748_2015.558904	3	2015.558904	2_22748
0_8325_2002.172603	1	2002.172603	0_8325
1_2490_1998.843836	2	1998.843836	1_2490
2_4521_2002.975342	3	2002.975342	2_4521
0_381_1990.928767	1	1990.928767	0_381
1_3980_2000.461749	2	2000.461749	1_3980
4_4582_1999.509589	5	1999.509589	4_4582
2_7164_2005.873973	3	2005.873973	2_7164
1_218_1993.364384	2	1993.364384	1_218
5_4204_2010.986301	6	2010.986301	5_4204
4_5388_2000.040984	5	2000.040984	4_5388
4_4172_1999.30411	5	1999.30411	4_4172
4_2953_1998.539726	5	1998.539726	4_2953
0_9022_2002.539726	1	2002.539726	0_9022
3_574_1998.909589	4	1998.909589	3_574
0_4154_1995.356164	1	1995.356164	0_4154
5_6255_2013.832877	6	2013.832877	5_6255
2_2794_2000.784153	3	2000.784153	2_2794
2_1464_1998.441096	3	1998.441096	2_1464
1_245_1993.764384	2	1993.764384	1_245
1_6451_2005.408219	2	2005.408219	1_6451
0_2473_1993.873973	1	1993.873973	0_2473
0_7895_2001.969863	1	2001.969863	0_7895
4_5335_2000.046448	5	2000.046448	4_5335
2_9211_2006.547945	3	2006.547945	2_9211
3_6281_2008.256831	4	2008.256831	3_6281
0_2999_1994.457534	1	1994.457534	0_2999
