# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Nov 27 14:21:49 CET 2024 [seed=1732713705419]
# sim11_biased_2.5_500_tipSwap.xml
state	joint	prior	likelihood	regions.clock.rate	regions.rates.Region1.Region2	regions.rates.Region1.Region3	regions.rates.Region1.Region4	regions.rates.Region1.Region5	regions.rates.Region1.Region6	regions.rates.Region2.Region3	regions.rates.Region2.Region4	regions.rates.Region2.Region5	regions.rates.Region2.Region6	regions.rates.Region3.Region4	regions.rates.Region3.Region5	regions.rates.Region3.Region6	regions.rates.Region4.Region5	regions.rates.Region4.Region6	regions.rates.Region5.Region6	regions.rates.Region2.Region1	regions.rates.Region3.Region1	regions.rates.Region4.Region1	regions.rates.Region5.Region1	regions.rates.Region6.Region1	regions.rates.Region3.Region2	regions.rates.Region4.Region2	regions.rates.Region5.Region2	regions.rates.Region6.Region2	regions.rates.Region4.Region3	regions.rates.Region5.Region3	regions.rates.Region6.Region3	regions.rates.Region5.Region4	regions.rates.Region6.Region4	regions.rates.Region6.Region5	regions.indicators.Region1.Region2	regions.indicators.Region1.Region3	regions.indicators.Region1.Region4	regions.indicators.Region1.Region5	regions.indicators.Region1.Region6	regions.indicators.Region2.Region3	regions.indicators.Region2.Region4	regions.indicators.Region2.Region5	regions.indicators.Region2.Region6	regions.indicators.Region3.Region4	regions.indicators.Region3.Region5	regions.indicators.Region3.Region6	regions.indicators.Region4.Region5	regions.indicators.Region4.Region6	regions.indicators.Region5.Region6	regions.indicators.Region2.Region1	regions.indicators.Region3.Region1	regions.indicators.Region4.Region1	regions.indicators.Region5.Region1	regions.indicators.Region6.Region1	regions.indicators.Region3.Region2	regions.indicators.Region4.Region2	regions.indicators.Region5.Region2	regions.indicators.Region6.Region2	regions.indicators.Region4.Region3	regions.indicators.Region5.Region3	regions.indicators.Region6.Region3	regions.indicators.Region5.Region4	regions.indicators.Region6.Region4	regions.indicators.Region6.Region5	regions.nonZeroRates	regions.branchRates	regions.treeLikelihood
17720000	-1082.430244884821	-142.27836512256437	-940.1518797622565	0.24565816010107114	1.2201825323905706	8.683611605474693	0.2920453754534834	0.1167483953934789	0.9401591547879062	0.37682132904934273	0.31851463773214206	1.504656851789031	0.39775872160371417	3.25029233768656	1.5536780664164003	0.6607419000362662	0.04273178995062158	0.42943320870368135	1.1903221946981564	0.22269500107817264	2.713235420852893	0.16564104583698733	0.7408595080388343	0.0825307014286627	1.1989820526893311	0.23723553506820944	0.2119412429720507	0.2788897937441051	3.0149402672346652	0.24500890277934545	0.5042755658593692	0.35060487801404705	0.19969470233402398	0.08015839835588377	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	13.0	0.0	-940.1518797622565
17760000	-1076.9436009182048	-137.15115513620242	-939.7924457820023	0.22656285380411878	0.3145631699997718	1.0086496526775584	1.066923699505501	3.0642475057856617	2.262638879343801	1.4113165856918128	1.9813411181434244	3.5716944250283373	2.5419699581025132	1.5080948624018027	0.8084802840132642	0.5177192455026494	0.08184859234697595	0.6280901683489681	0.21902887586066305	1.1213970234841004	1.3131016207545987	3.6005234297177258	1.6605867557732814	0.047107969615883635	0.2160759717347596	0.34550508831005505	1.3184469872911966	0.7037149957564856	2.135097033939678	0.2848291351424701	0.1530481956769415	1.3945772593909982	0.5100013115546704	0.6026556330875613	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	12.0	0.0	-939.7924457820023
17800000	-1075.6480488872362	-117.41136920465249	-958.2366796825837	0.18986083033563692	1.7882333063313087	1.2075141068054456	0.5393067534409195	3.007130913729573	0.04304350819881482	1.195772523772987	0.2951748294777999	2.3352778795632023	0.050242811387081754	1.564314571932203	0.7073146323112005	0.44132048986047623	1.1962152995531252	1.1242516726215952	0.20706582105149388	1.2379499698266279	1.1286196947204852	0.9437954398529625	2.6006408837631088	1.7099583564421317	0.3463280782626048	0.5988759160381069	0.9768966073676402	2.2391174242076533	2.503229376264533	0.06354523194148734	0.04470884547459459	0.44124190969499416	0.38998856675804605	2.2746472131320776	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	11.0	0.0	-958.2366796825837
17840000	-1081.752530960408	-135.15390112684616	-946.5986298335617	0.23734144713256752	0.2205595236247451	1.3601704078737584	0.1704620634863077	0.02616706806230928	0.4645535702024668	0.7367859961082669	1.10120687298406	0.37179129994654847	0.3886153439667883	1.9223367018151942	1.462513498858649	1.3185690729082313	0.8719777627604991	0.14581502820196537	0.27711712452457166	0.3422898148236784	1.7585110039849228	0.7442089323180533	0.19133010206775658	0.052065391171394956	0.5412829192623824	0.5743616853617336	0.4780918401507112	0.18099739616420046	5.442292277022074	0.6991955359339102	1.4501283779333907	0.7333651365666914	0.4008681961882155	1.2082144840793643	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	16.0	0.0	-946.5986298335617
17880000	-1068.416433622041	-146.18458563195884	-922.2318479900823	0.25304431269546057	0.263892897006221	3.0839189672982097	0.6994572701092472	0.760882056901367	3.922264967751279	0.19357985145211035	0.632843485500962	0.12475472615822113	0.6962197049097887	2.563242905632568	0.8419953009095317	0.6891552129007483	0.29105339186664203	0.8222863407505246	1.3387839476133556	0.047171205514910414	1.5441682273693889	0.5229357023730191	0.8831721763074658	0.5204711948449667	0.477560546243031	2.2683862093051808	0.664878793643904	0.034691437935374485	3.472806745287376	0.6559993213252284	0.24193127895311684	0.8787231697568347	0.10375544600303224	3.651338781257641	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	12.0	0.0	-922.2318479900823
17920000	-1075.7715395482446	-119.42638520539106	-956.3451543428537	0.167972634755434	1.1645444682173425	4.141332458201914	0.4550255323563703	1.566522001944863	3.5176159542375998	0.49274894273808695	0.8313167725228149	2.1655072399231994	0.4764507443971277	2.382928479887644	1.9561385067133175	1.0391363318432636	4.375364543984403	4.2499351557636285	0.31527015599660335	0.09276236239055848	2.0184211642822203	1.5784058058112582	0.23890960714572534	0.7514780601469859	0.9376504807691936	0.7278068480509666	1.087256180830012	0.12648594219776652	1.5595675224299577	1.798397924102024	0.4793360284479159	0.16544333661841096	1.3125277405726536	1.3016419008008424	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	12.0	0.0	-956.3451543428537
17960000	-1069.1171284450402	-126.94227572496584	-942.1748527200742	0.22990487502001686	0.4577052286047758	1.768757702161185	0.28530683369630155	4.25288840341734	0.2563224515423152	0.21734484115025604	0.005752230503537205	1.4009903766593168	0.1496213430727276	0.939766061745029	0.4432468630630165	0.4379500466845791	0.4791793641574445	0.7952128054717246	0.08795006321785617	0.6473238749386812	0.8822011783394396	0.5667441441203749	1.4422677801675705	0.051534054860672085	0.37565894144359485	0.1887866908608669	2.6010178067201704	0.918554121791824	1.372701731135851	0.5643777894631686	0.2547104906637452	0.2042327165738861	1.3013637628871981	0.10178193711300744	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	12.0	0.0	-942.1748527200742
18000000	-1083.5751154129541	-153.2064226989441	-930.36869271401	0.2622724986122425	0.5754074664908333	2.9154202453547344	1.976131136613909	0.515710996070622	1.0718699956371676	0.34899250841354285	2.025422615640753	1.0492211092712145	0.5332670860797459	3.2133749804297476	1.586888918391787	1.2472530159977178	0.09973818567880273	0.581640223641365	2.861366479718465	0.5953119517228898	2.0010478554882956	0.6787758392804281	0.1981960739536857	0.8193740453964734	0.34818304528519933	1.3140026736137351	0.8817183400728504	0.27797530498084644	6.546043229732497	1.2911381090752356	0.28474483533402684	0.6544556406228671	0.578034814380588	0.5157093618694856	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	15.0	0.0	-930.36869271401
18040000	-1087.8303947332868	-152.93701256091347	-934.8933821723732	0.24571320741908712	0.19145037663021716	2.771130879999537	1.1962656723232723	0.06246849517397423	0.4398511914394257	0.20725761725114172	1.3527293732509413	2.4374248040337245	2.46656202278626	3.0797216748537606	1.802116657545031	1.1941933779726412	0.30072902603018625	0.08085839970483973	0.5306271709691501	1.0937034848038907	2.515512351540041	1.6681761391054946	1.2925047322143133	1.9849262280410627	0.38369299928896994	0.8865089425622936	0.5217515772229799	0.10330853598138567	5.17011538362077	1.2340444281254563	0.19118797385093253	0.9628142195876495	0.46858947334314044	0.049036583891194065	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	18.0	0.0	-934.8933821723732
18080000	-1062.9615109412096	-132.27592948723668	-930.6855814539729	0.20899135029123828	0.7193234965820352	4.727030745521177	0.6581439257158856	0.3413441547236302	0.3244158224535801	0.14586540197379672	1.731610125348513	0.005744637203006719	0.36253188527318336	3.1335880056796572	1.4115858787156457	1.1369836373711384	0.04801307799898627	0.7879681605369203	2.966430754845014	1.3885052763299202	2.7846887993314384	0.0707757306729822	1.7920294139608897	3.704805806917048	0.5474181993138068	0.1439986970980916	1.6728350228267639	0.19253400950087313	2.6116525298728552	0.2406381378850286	0.3258545125198486	2.382875390136294	0.31405672753183633	0.10242845751695583	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	15.0	0.0	-930.6855814539729
18120000	-1097.0259218338929	-149.9222154437717	-947.1037063901211	0.254471115847332	0.1527087381507824	1.9889405502454143	1.4469708944618254	0.7905915181635647	0.31746892354052597	0.9299760252655173	1.8311277557782917	1.0593216476985692	0.37687227285419234	2.2675636217326836	0.9764662658212389	0.8871578838116589	1.7238848662852646	1.5185846207725593	1.5260490120372345	0.7519024311600195	1.5915929533798985	0.32582756178692374	2.4117970783768485	2.3149522521887493	0.5344937967546016	0.27061881594065856	0.20016548265186038	3.7573510939450534	3.6962957357618853	0.8704259746156723	1.736288494704504	0.46671660319479225	1.0493321669541738	0.10277558605938159	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	11.0	0.0	-947.1037063901211
18160000	-1075.125274678852	-138.63187627613624	-936.4933984027158	0.24430339410170715	1.545585793500407	3.7867976199719546	0.8237471370763229	1.966781869627758	0.18201216757282562	1.5927133477787618	0.029606713443193385	0.15602921128143224	0.26499686218509	1.879043262745736	0.9507891781903922	0.8360488552092215	0.37675843906733775	1.7182525699270208	0.09422763321329428	0.579430220880442	1.3404981476661797	0.7860901672683758	0.4347763711749943	0.020123341656213607	0.6190786763475662	1.4908746002565458	1.2208770266181874	0.23005282494621396	3.1990415820778164	0.06002715859657581	0.6587594374234814	0.5370912489668315	1.7172480936793453	1.5821235792389288	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	-936.4933984027158
18200000	-1095.7427792971164	-128.81559694820393	-966.9271823489124	0.22996683867244255	0.7467952738676563	2.5953725568172628	0.2011243965314383	0.5434751026626462	0.7242799804646182	0.4755360293883859	0.3779707153386827	1.7125757211934558	0.3132771387393336	2.0163225862108005	0.884583656618855	0.482860071953547	0.6061647785877463	0.29308602027749797	0.15017239443049527	1.1469492652702702	0.9948887694695264	0.6625972624706548	0.688247436602302	0.1779571111869056	0.3903261080219517	2.2221985038920664	0.12556176675810277	1.6632396523363717	1.886159989353175	0.09020668380662507	1.6279502369772758	0.27034427270242567	0.6220808756727436	1.4832104118432061	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	-966.9271823489124
18240000	-1082.7166648897994	-135.7521812403291	-946.9644836494704	0.22983835171241473	0.75766605116212	2.3087133541488325	2.2608948227970838	1.2356235134300642	0.416561222572243	0.5351963619712108	0.06539340439134901	0.3631838941878098	0.14451903360001203	1.8573122173515628	1.187751959168866	0.7181845739390583	1.6301032704350051	5.8659968756188325	0.1132373830923999	1.6018620974384639	2.0566267105025764	0.06232148992932339	1.2790428330485994	1.1751866667297488	0.7988245317831348	0.39122989498402333	0.8799815393754064	0.38281094438739977	3.618545685557659	0.8816983047623125	0.16146266126836345	0.25344631704874104	0.08292685326232335	0.432581431269196	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	14.0	0.0	-946.9644836494704
18280000	-1104.9809866401545	-145.26059302250377	-959.7203936176508	0.24260820381151874	0.44163334494194084	2.182635139571911	0.8885488496940294	0.19813334977071512	0.3318840504220004	0.19898216810371464	0.7836184141415535	0.6402658746448578	0.10599417069685596	3.606248325955807	1.3733369381181701	1.272977737936621	0.45670384333466635	0.5847086184137771	0.49622740586027336	0.14475258823002096	3.075444255240881	1.5618360444794448	0.041752503988296996	0.3317928533988553	0.9785352771532682	0.9404620651375705	3.330985266075312	1.6814219567976871	5.968096399815363	2.411033764234717	0.9744967663038071	1.4968592291272638	0.14495211322342624	0.2935529289919824	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	15.0	0.0	-959.7203936176508
18320000	-1036.8846722632484	-115.04942412520816	-921.8352481380402	0.18885245270990794	0.47962205293407517	1.109268058772107	1.2022032699979757	0.10227343208554829	3.1499196385970434	0.5478212142487098	0.5964071274066924	0.2805579016450274	1.9763734748087856	2.14716316987448	0.9576874692074759	0.7441662927291984	1.129996414500607	0.31269556686515115	0.08856136490470924	0.22090165803921757	1.331228741078674	0.04494884927633988	0.21021146419163284	0.17594143042329669	0.5225422312203802	0.13239579577142785	2.055304846181563	0.314991211755874	3.3366172861276726	0.3554426810249844	1.0163095075261475	0.005521999444849063	2.122304618635394	0.8209804136785008	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	13.0	0.0	-921.8352481380402
18360000	-1069.1595631745154	-148.3941686031744	-920.765394571341	0.25784583426893604	1.4460191504911648	2.680859341488579	1.1458466973694306	0.641493293602405	2.393978676121859	0.7407578517634585	0.7015381501375393	0.12556142122254846	0.18809316891970876	1.9487889073567426	0.8831844743897478	0.727287801804646	0.9019106000621276	0.37694308309346397	0.328764297259931	2.175103585564315	1.5424511497809255	0.4873400185689335	0.4700462543142835	0.8131892782329353	0.3402622558407469	0.4077499549256881	0.7601962358178597	0.11725264272730489	2.59071126393065	1.1951160602565112	0.17615059914074593	0.14395615485017188	4.193771045698035	0.4579831177031948	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	14.0	0.0	-920.765394571341
18400000	-1110.0793592206699	-136.1205006041066	-973.9588586165632	0.2287124206184255	0.1547310088371304	0.7887166792215562	0.9384266034693898	0.7160682805379075	0.6580219155785475	2.488185131136323	0.17043774917934654	0.6233872905186122	0.4036166821465961	2.864101840402473	1.266495773976907	0.6249212999776856	0.6711544873369237	0.5248189407292723	0.7563785403891902	0.38378996332518606	1.5457315143534331	0.7654417548613847	1.3147607706590512	1.3382290057071913	0.7827658446919932	1.0034133011595607	1.3674219867994886	2.8329270072849195	3.0824675834282473	0.3732618752821025	0.7258478656599613	1.0330548181715289	0.9679414405303969	0.8234798844850504	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	15.0	0.0	-973.9588586165632
18440000	-1089.146446668853	-146.46896619797806	-942.6774804708749	0.23988961295412958	2.3383302465463514	2.016831801817881	0.4223279497386317	0.012820254924882441	0.25869515579119706	0.5124942572548478	3.260382975147923	0.624893571563456	1.321564487227739	2.827364489419003	1.0419225049258307	0.8925018082612438	1.7464305489792402	0.5511148138251968	1.4351068458724159	0.19638897031183525	1.7193308653747008	0.35188167760010436	0.6298051849154072	1.824755451792837	0.4914868568336912	1.494262169636838	1.6882591298198133	0.39191534552679647	4.16245379031992	2.5172335630315015	2.964378677481426	0.19407208986216473	0.05619314075756822	1.0835857495593402	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	-942.6774804708749
18480000	-1096.4674821237534	-157.7151097307522	-938.7523723930011	0.2828176568925796	4.642803165583007	1.5116914850033167	0.6040891210466073	0.371302176355816	1.2955949403791596	1.1776470351667163	0.046550054453161155	0.49799504909868747	0.2796135143771187	1.699245309447634	0.5508059686488158	0.31457717598105	0.46190547221880063	0.5441328039994656	0.6620682561386523	1.3830408086518036	1.3784043865986384	0.1190028475234483	1.8400381404821395	2.3244663562121	0.5011822711337194	0.24382785059346146	0.024290204289715685	1.6594354458594478	2.9824354810902425	1.967438792422043	0.5788408615132794	0.9158917315360262	0.8218978743601555	0.7441397655202209	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	14.0	0.0	-938.7523723930011
18520000	-1087.3939637150233	-120.86638070495445	-966.527583010069	0.19036716146803417	0.44879816821815854	1.9552611558483084	0.9115440807344262	1.2446141757918983	0.7654166736958845	0.2194659947799672	6.03820070805222	0.1528200378201975	1.745467484417115	1.3274173444265376	0.8313646328486967	0.8010894260651663	0.4029162154040115	0.7096307580966245	0.06819287631586167	0.1529666238674578	2.077640452056306	0.2801269655338433	0.43362078857035086	0.5313183617181566	0.7404701563231461	0.9610965119006105	0.9715939154056178	0.5470442648241252	5.608371823508457	0.328882366331164	0.05577092599364383	2.2295810693392446	0.5487051672511998	0.14222917806656157	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	12.0	0.0	-966.527583010069
18560000	-1095.1292879566904	-141.48899189349234	-953.6402960631981	0.2298449733873947	1.3314368162784995	2.143788072032125	0.5932047277143944	1.5712267426559914	0.11698281716806425	0.6517251197563427	0.2271843770524052	1.2160544541585225	0.06352972362799934	1.77199014395589	1.2890374592250282	0.668160940615949	1.6774698256726397	0.14699528546008886	0.5840586721507274	2.3983953488007175	1.8651633770500604	0.2716752780322974	0.9514152848648301	0.6861261906606455	0.5695256705037386	0.1476596059511419	3.6885694156221875	2.3792558215284934	3.375637071621242	0.7050796784634383	0.17581994777680415	0.27758498522974695	0.080251517276937	0.5825481089720896	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	15.0	0.0	-953.6402960631981
18600000	-1087.0761557608982	-154.28540002699367	-932.7907557339046	0.2548570401454288	0.9806664975654613	2.6465397195846125	1.327231824243568	0.382243302610267	3.1120881709367163	1.8545474015476358	1.4961196731626452	0.9602706428150817	0.531299619357518	1.77370400485492	1.1157574833703425	0.9493841495360319	0.11060118681174963	0.923529314020758	1.5924417906942028	0.011450818405806907	1.530915221783563	0.2374334983238937	1.6597547862654085	2.0225917086846184	0.3762347561363404	0.6964220927512508	2.3717506585799275	5.004755314889791	3.8608030076520485	0.953444753748823	1.2798487877142233	3.018269867796938	0.29898881154891904	0.11163349067867093	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	10.0	0.0	-932.7907557339046
18640000	-1091.9221284095672	-153.61192791106518	-938.310200498502	0.23758980085939854	0.0843637278642425	2.6222065081740222	0.9473580791031421	0.31315571327591046	1.0688820641221775	2.9192226872953033	0.8624242603162176	2.150597397218285	0.5585546138818527	2.2042138525637522	1.0563695402290891	0.8271414419844673	1.2578967256116902	0.022701834209298884	0.24097370813099067	4.506883418559178	2.0744764834211264	1.147324097085275	3.353685577685682	1.3278865485509324	0.8191983134845316	0.022435096540491875	0.7725810943654868	0.21500952673817877	3.5861481316571715	0.7761121875039624	3.2714173698750195	1.8614659029385972	1.31991869028589	1.3701110432875794	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	16.0	0.0	-938.310200498502
18680000	-1121.1234977069603	-137.76461067112217	-983.358887035838	0.2230263408996855	0.3175448427740047	3.8042461295481185	0.2627878687911203	1.1272814241748463	2.2044631088041453	1.2374851371477553	0.25434344773273626	1.4351378902640233	1.2957606007038036	2.4446046922615907	1.090657667188979	1.1733192947436348	0.09254655245017562	3.1512691759160774	0.8669859213133189	1.5026501633530722	1.8459057366959564	1.4607623343072405	1.3720428201787265	0.8601831965019986	0.790445059576609	0.6857091781428075	1.0479777117846758	0.015180518113757714	5.032557892451382	0.010011882716660406	0.0899083441114599	0.12768802679944227	1.3196014730277035	0.010841636580662626	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	13.0	0.0	-983.358887035838
18720000	-1100.7166294139436	-128.3532334175675	-972.363395996376	0.20596963176431207	0.5223867361439101	5.220267641973316	0.7488488664105556	0.3669630798651169	0.8974992987055829	0.47727405901505376	1.9284749849032619	1.162425820796858	0.4589490586447237	2.925378627237386	1.4151549447781995	1.4611139827193123	0.0724438965594208	0.5950620706305382	0.21648303330026852	0.1291092406377335	1.176748820876198	1.998777924830678	0.545400888532103	0.618095422829609	0.7730112989814169	0.45906845877206515	2.6027372968922786	0.06955608093426784	2.740501425374161	2.5544375338535406	0.34926674702711896	1.067681770751485	0.16096990378440762	2.8354108028143012	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	14.0	0.0	-972.363395996376
18760000	-1060.3467130541353	-123.15775004812085	-937.1889630060144	0.21003536491934532	0.2966695364956255	1.8130258954496141	2.0547847006443947	0.1389950421502312	0.41236979380223404	0.10123697467780735	0.43175216503625397	0.7609725617127	0.17120205231753213	1.2252470598357665	0.9487587927366379	0.48343132111979237	0.9248532145922437	1.0002612964102222	0.038891068998808856	0.33385903040765635	1.4260044407962	0.5237604549390154	1.4330291942049904	0.27474462934013116	0.35755656001418856	3.123516286237362	0.8821370689326059	2.2062799918411145	2.407641393012759	0.6622988931770555	2.3045918536254915	0.17321532752956026	2.13875930414842	0.8322587614289124	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	-937.1889630060144
18800000	-1068.938904198336	-162.51237499915618	-906.42652919918	0.2852632866690954	0.6833533358957151	2.664595743746175	2.4641082784915693	0.814895091465927	0.9529130288951209	0.08732463520622563	1.4412628814615933	0.8770716265673442	1.6715179867041081	1.277451773680351	0.8824296986170598	1.0155875859731125	0.21128048516212522	1.1197697814353682	0.022454389000365955	0.6729213897692191	1.529835938370681	1.254489016637209	0.6300235190701301	0.8243482978719128	1.0381103655396278	0.44890061280156046	1.2607446197642338	1.3093962824361767	4.053868455738078	0.7394202256836346	0.6291800392682806	0.17356549992894627	1.8088499156930227	2.8980835137895893	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	15.0	0.0	-906.42652919918
18840000	-1098.7036061249073	-150.87984832019185	-947.8237578047155	0.25414387455901377	0.5289654343301047	2.0148890357837916	1.2568876623934393	0.020876636729016112	0.22672493634842872	0.5512832750384647	2.7739057616756995	2.3060190319868443	0.1140524508165845	1.9927417631006137	1.0566047067759434	1.0576824666091889	0.5350355004721553	5.223836033987025	0.10841592254668783	2.5011290252950418	1.5110384596184012	1.0094493931878108	0.5982359942366052	2.25723019908046	0.5965364750133869	1.4440620461668725	0.7370514132268849	0.8210842065519324	2.298622371093872	0.9205230618469367	1.1074033289396747	0.41854908774896	0.4493739271955297	0.3965109217157536	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	14.0	0.0	-947.8237578047155
